Date,Open,High,Low,Close,Adj Close,Volume
2024-11-06,512.69,512.69,511.37,508.74,508.74,0
2024-11-07,511.82,511.95,510.94,508.42,508.42,0
2024-11-08,511.5,512.61,511.09,509.07,509.07,0
2024-11-11,512.15,512.74,511.75,508.67,508.67,0
2024-11-12,511.75,511.75,510.16,508.65,508.65,0
2024-11-13,510.61,510.95,510.38,507.75,507.75,0
2024-11-14,510.83,511.3,507.92,506.11,506.11,0
2024-11-15,509.03,509.38,507.9,506.21,506.21,0
2024-11-18,509.29,509.29,507.71,505.41,505.41,0
2024-11-19,508.49,508.98,507.71,505.57,505.57,0
2024-11-20,508.65,508.86,507.63,505.25,505.25,0
